country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
JPN,2006,2,short,3,1,12292.27,55.94,37.6,13.3,8.19,5.06,14.28,16.4,22.39,31.34,39.59,63.63,144.22,283.19,426.51,843,1354.9,1999.24,2374.73,4558.74,2155.9,2402.84,1609,793.84,.,.
JPN,2006,2,short,3,2,140639.51,26.93,51.17,63.45,70.68,90.14,135.66,253.12,533.32,1005.04,1656.83,2763.8,4988.59,9087.66,9278.64,12228.45,16926.38,20644.93,22696.05,38138.67,19993.81,18144.87,13177.11,4967.76,.,.
JPN,2006,2,short,3,3,2399.82,11.39,10.44,2.05,1.02,4.05,2.04,8.2,9.16,10.11,9.14,17.17,31.26,56.43,63.52,104.87,207.11,309.18,417.15,1125.52,489.64,635.88,414.05,221.83,.,.
JPN,2006,2,short,3,4,10027.24,17.61,9.4,2.05,1.02,9.12,7.15,13.33,25.45,37.42,57.88,78.81,130.12,271.12,341.87,498.15,851.81,1325.1,1839.51,4510.34,1975.79,2534.55,1672.09,862.46,.,.
JPN,2006,2,short,3,5,3620.75,0,1.04,2.05,2.05,5.06,4.08,5.12,22.41,25.3,16.28,29.35,29.32,41.45,34.36,55.59,70.78,191.7,454.28,2630.51,787.47,1843.05,1012.05,831,.,.
JPN,2006,2,short,3,6,7297.19,15.54,31.33,30.7,13.31,26.33,37.74,40.99,50.89,46.51,54.82,88.89,132.12,225.74,284.34,494.12,774,1173.09,1391.46,2385.28,1221.72,1163.57,819.4,344.16,.,.
JPN,2006,2,short,3,7,101096.29,41.44,35.51,14.33,16.39,29.37,46.92,75.84,131.31,192.13,297.5,447.53,712.14,1416.12,1877.66,3097.96,6015.11,10681.77,17685.17,58282.09,22527.19,35754.9,22123.29,13631.61,.,.
JPN,2006,2,short,3,8,70942.33,4.14,5.22,3.07,11.27,17.22,12.24,32.79,67.17,130.43,269.02,439.41,766.54,1397.86,1562.93,2378.79,4310.29,7638.88,12768.88,39126.16,16082.26,23043.9,14992.07,8051.83,.,.
JPN,2006,2,short,3,9,7437.84,0,1.04,0,1.02,2.03,3.06,3.07,9.16,13.14,19.29,30.3,55.47,133.02,191.57,334.76,595.07,990.4,1488.79,3566.63,1691.2,1875.43,1280.69,594.73,.,.
JPN,2006,2,short,3,10,55897.97,24.87,44.91,14.33,7.17,9.11,24.48,18.44,32.57,45.51,43.66,51.51,151.29,317.48,441.65,894.41,2003.49,4385.46,8800.37,38587.26,13283.44,25303.82,15061.36,10242.45,.,.
JPN,2006,2,short,3,11,22286.85,33.2,21.94,5.12,1.02,6.08,16.33,14.36,35.64,34.4,42.66,57.6,110.97,237.88,333.79,637.37,1376.24,2575.15,4054.72,12692.38,5026.78,7665.6,4794.88,2870.72,.,.
JPN,2006,2,short,3,12,20348.73,23.82,9.4,8.19,1.02,7.09,9.18,21.52,59.03,87.96,115.73,162.64,264.25,474.69,588.87,957.99,1575.22,2502.1,3519.45,9960.56,4159.83,5800.73,3680.59,2120.14,.,.
JPN,2006,2,short,3,13,3907.55,1.04,3.13,1.02,2.05,7.09,5.1,8.2,23.41,21.23,35.53,48.48,74.63,163.26,212.74,334.76,463.73,621.41,613.39,1267.35,545.21,722.14,428.37,293.77,.,.
JPN,2006,2,short,3,14,16843.59,2.07,4.18,3.07,2.05,2.03,5.1,12.3,33.58,41.45,24.36,29.29,72.61,195.5,231.9,476.93,910.29,1652.36,3055.67,10088.84,3998.91,6089.92,3954.4,2135.52,.,.
JPN,2006,2,short,3,15,1693.87,967.49,88.77,25.58,13.31,11.14,17.34,15.37,19.34,16.18,11.17,17.17,28.24,31.24,30.25,35.29,47.48,63.86,94.53,160.12,79.68,80.44,52.86,27.58,.,.
JPN,2006,2,short,3,16,26348.2,82.92,121.24,77.05,64.63,342,659.61,781.32,803.74,807.04,762.46,737.48,1035.97,1583.1,1395.56,1758.34,2191.78,2840.53,3479.48,6823.94,3151.67,3672.28,2397.32,1274.95,.,.
JPN,2007,2,short,3,0,515550.01,1294.46,432.22,238.37,209.27,512.82,960.15,1197.84,1778.56,2646.64,3368.06,5054.87,8203.34,15470.68,17621.4,25075.1,39180.39,59637.39,86188.64,246479.82,101384.69,145095.14,90607.78,54487.35,.,.
JPN,2007,2,short,3,1,12615.5,42.37,32.91,15.2,10.21,8.12,15.38,13.28,24.4,28.49,39.5,57.68,112.32,266.27,400.16,740.83,1321.56,2050.08,2477.61,4959.14,2373.62,2585.52,1700.55,884.97,.,.
JPN,2007,2,short,3,2,143369.44,25.42,39.28,49.64,55.07,68.95,122.99,190.73,519.99,1032.64,1540.57,2662.52,4717.01,9026.55,9609.36,12326.14,16656.22,20994.35,23544.79,40187.22,21143.24,19043.98,13602.2,5441.78,.,.
JPN,2007,2,short,3,3,2439.43,4.24,4.25,5.07,2.04,3.04,6.15,7.14,5.08,13.21,15.18,21.24,37.43,61.5,63.49,107.98,198.02,308.36,412.22,1163.79,468.18,695.61,460.76,234.85,.,.
JPN,2007,2,short,3,4,10666.32,24.36,10.62,2.03,5.1,9.19,6.21,10.26,24.43,35.69,50.73,71.89,125.53,256.25,320.57,539.03,835.63,1316.96,1981.16,5040.7,2136.97,2903.73,1918.28,985.45,.,.
JPN,2007,2,short,3,5,4193.52,0,0,0,0,2.03,5.12,13.26,19.3,26.42,26.32,19.22,27.32,31.26,32.25,65.59,87.9,189.68,495.49,3152.37,948.97,2203.39,1163.5,1039.9,.,.
JPN,2007,2,short,3,6,7840.88,18.01,29.73,13.17,20.4,24.33,34.85,35.7,29.45,49.8,67.81,72.83,118.37,259.13,310.39,509.62,823.39,1226.33,1527.59,2669.99,1369.81,1300.18,886.16,414.02,.,.
JPN,2007,2,short,3,7,104133.37,41.31,35.04,15.2,13.26,27.38,39.97,66.3,144.21,205.3,272.27,410.7,656.64,1313.82,1795.87,3047.68,5938.66,10464.15,17790.79,61854.83,23532.28,38322.55,23275.87,15046.68,.,.
JPN,2007,2,short,3,8,70387.96,3.18,0,4.05,5.1,8.11,19.47,27.54,85.32,147.38,265.21,488.64,720.46,1255.46,1505.76,2226.4,4135.48,7322.03,12275.97,39892.38,15886.15,24006.24,14947.11,9059.13,.,.
JPN,2007,2,short,3,9,8227.24,1.06,0,1.01,0,2.03,1.03,3.06,6.09,22.36,23.28,43.51,63.75,162.38,223.78,365.4,598.24,1100.84,1658.59,3950.81,1805.86,2144.95,1425.72,719.23,.,.
JPN,2007,2,short,3,10,57026.19,29.66,56.27,24.31,8.16,13.18,13.32,20.4,28.44,29.47,42.51,63.73,117.36,277.28,423.26,914.28,1931.68,4378.88,8942.48,39711.52,13682.28,26029.23,15037.08,10992.15,.,.
JPN,2007,2,short,3,11,23329.46,27.54,20.17,7.09,2.04,12.17,18.45,19.38,30.47,34.56,32.39,73.84,102.19,237.95,351.71,691.26,1324.49,2536.85,4181.86,13625.05,5328.78,8296.27,4999.84,3296.43,.,.
JPN,2007,2,short,3,12,20913.21,18.01,15.93,4.05,4.08,6.08,11.27,13.26,65,77.24,112.35,181.07,277.22,497.08,590.54,946.57,1623.54,2515.55,3576.38,10378,4296.69,6081.31,3805.4,2275.91,.,.
JPN,2007,2,short,3,13,3950.01,0,2.12,2.03,0,3.04,2.05,11.22,14.22,13.21,32.39,43.5,76.89,153.26,205.58,338.06,450.59,647.15,661,1293.71,534.46,759.25,440.87,318.38,.,.
JPN,2007,2,short,3,14,17561.27,2.12,2.12,2.03,2.04,0,2.05,13.26,14.22,30.49,30.37,31.36,71.84,158.31,229.78,439,874.94,1674.75,3136.57,10846.04,4342.19,6503.85,4164.81,2339.05,.,.
JPN,2007,2,short,3,15,1693.18,984.03,88.12,17.22,15.3,13.18,15.37,13.26,12.19,17.28,17.21,11.13,21.25,36.3,33.26,43.39,56.58,75.06,76.07,147,74.7,72.3,54.14,18.16,.,.
JPN,2007,2,short,3,16,27203.03,73.16,95.66,76.28,66.49,311.99,646.45,739.81,755.78,883.09,799.97,802.01,957.76,1477.88,1525.66,1773.86,2323.48,2836.37,3450.05,7607.28,3460.52,4146.76,2725.49,1421.26,.,.
JPN,2008,2,short,3,0,533695.94,1310.35,423.2,239.1,186.15,559.51,921.9,1178.97,1829.89,2728.92,3459.87,4990.79,7687.23,14347.92,18299.79,24830.18,39078.46,60621.64,89035.48,261966.56,106881.57,155084.99,94472.09,60612.9,.,.
JPN,2008,2,short,3,1,13051.48,51.58,35.88,12.21,9.21,8.07,10.27,21.64,28.51,23.46,39.63,57.78,101.06,265.63,453.71,730.7,1328.14,2140.3,2591.5,5142.19,2419.64,2722.55,1796.64,925.9,.,.
JPN,2008,2,short,3,2,147016.11,24.21,52.75,60.01,49.06,84.76,101.58,192.67,467.37,1037.47,1623.91,2694.7,4434.92,8462.61,10161.1,12463.73,16830.58,21387.73,24658.67,42228.29,22111.27,20117.02,14082.17,6034.85,.,.
JPN,2008,2,short,3,3,2451.69,11.58,4.22,2.03,2.04,2.02,6.16,2.06,12.22,18.36,16.26,19.26,27.29,43.43,65.68,120.26,197.39,302.69,441.51,1157.24,480.5,676.74,405.9,270.83,.,.
JPN,2008,2,short,3,4,11205.14,15.79,5.28,4.07,2.04,6.05,7.18,16.48,32.58,44.88,45.73,50.69,89.95,205.02,362.74,460.81,898.88,1416.98,2065.21,5474.79,2358.05,3116.74,1944.77,1171.97,.,.
JPN,2008,2,short,3,5,4814.95,0,0,0,2.04,7.06,7.18,17.52,15.27,38.76,29.47,22.3,25.27,26.26,42.44,58.61,109.32,226.51,525.07,3661.86,1024.5,2637.36,1369.36,1267.99,.,.
JPN,2008,2,short,3,6,8804.74,20,36.93,17.29,12.26,27.24,26.68,26.79,53.96,54.07,57.92,80.09,121.28,249.45,352.63,507.3,832.07,1338.76,1775.33,3214.68,1625.66,1589.02,1068.28,520.74,.,.
JPN,2008,2,short,3,7,108784.58,31.57,25.32,18.31,11.24,19.17,43.09,63.88,102.84,215.24,293.68,405.51,591.23,1248.3,1809.67,3076.18,5809.45,10588.43,18191.12,66240.34,24754.81,41485.53,24279.94,17205.59,.,.
JPN,2008,2,short,3,8,70786.68,1.05,4.22,8.14,4.09,13.12,22.57,41.22,62.12,147.94,277.46,453.21,715.63,1147.41,1564.28,2152.7,3921.84,6952.32,12120.67,41176.7,16320.91,24855.79,15290.03,9565.76,.,.
JPN,2008,2,short,3,9,8710.31,0,0,0,0,0,3.08,7.21,5.09,8.16,27.44,34.47,54.57,153.51,238.46,334.49,672.14,1118.35,1722.72,4330.62,2007.73,2322.89,1552.24,770.64,.,.
JPN,2008,2,short,3,10,59845.02,41.04,42.2,22.38,9.2,15.14,13.34,17.52,30.55,35.7,52.84,78.06,138.46,280.76,412.25,852.91,1940.5,4486.59,9098.46,42277.16,14477.46,27799.69,15713.13,12086.56,.,.
JPN,2008,2,short,3,11,24894.63,32.62,26.38,9.15,6.13,11.1,7.18,11.33,20.37,40.81,43.7,64.88,89.96,207.05,323.38,665.01,1316.07,2582.31,4362.92,15074.29,5849.09,9225.2,5397.63,3827.56,.,.
JPN,2008,2,short,3,12,21650.11,29.47,7.39,0,6.13,6.05,8.21,20.61,52.95,102.02,112.8,204.8,269.86,456.53,594.18,888.37,1660.27,2588.34,3818.04,10824.1,4538.44,6285.66,3933.09,2352.57,.,.
JPN,2008,2,short,3,13,4225.48,0,2.11,3.05,2.04,6.05,6.16,13.39,13.24,23.46,33.53,48.66,66.7,114.12,172.78,282.95,462.6,652.11,741.7,1580.8,702.76,878.04,506.26,371.78,.,.
JPN,2008,2,short,3,14,18548.71,5.26,3.17,2.03,1.02,2.02,6.16,8.24,25.45,25.5,35.57,25.34,60.64,162.6,270.79,471.93,868.52,1792.81,3271.11,11510.55,4608.15,6902.4,4287.63,2614.78,.,.
JPN,2008,2,short,3,15,1605.55,957.68,86.51,22.38,8.18,20.18,13.34,13.39,15.27,14.28,9.15,9.12,14.15,29.29,35.36,33.35,26.32,75.17,76.34,146.09,84.67,61.42,36.8,24.62,.,.
JPN,2008,2,short,3,16,27300.76,88.5,90.85,58.06,61.46,331.47,639.74,705.02,892.11,898.79,760.79,741.91,886.26,1295.95,1440.35,1730.9,2204.37,2972.25,3575.12,7926.86,3517.92,4408.94,2808.2,1600.74,.,.
JPN,2009,2,short,3,0,532822.96,1115.61,410.33,241.22,205.1,473.98,915.67,1195.51,1677.47,2727.78,3561.39,4966.26,7374.61,12816.39,18358.85,25289.75,36481.37,58711.01,88434.58,267866.07,109498.91,158367.16,94233.16,64134,.,.
JPN,2009,2,short,3,1,13232.81,39.57,37.29,8.17,5.18,6.23,6.13,10.28,14.41,26.55,43.8,55.88,120.36,258.78,422.98,707.05,1266.46,2077.96,2684.9,5440.82,2626.15,2814.67,1804.23,1010.44,.,.
JPN,2009,2,short,3,2,148517.4,23.53,59.67,74.57,60.07,52.93,104.19,219.99,465.22,1040.8,1658.31,2624.42,4196.58,7486.51,10298.1,13122.28,16033.01,21316.98,25078.61,44601.63,23512.49,21089.14,14467.69,6621.45,.,.
JPN,2009,2,short,3,3,2434.39,4.28,5.33,0,1.04,2.08,4.09,5.14,15.44,11.23,12.22,25.4,23.26,51.55,63.6,122.22,161.98,273.6,444.56,1207.37,507.16,700.22,409.03,291.19,.,.
JPN,2009,2,short,3,4,10848.97,16.04,13.85,3.06,4.14,2.08,8.17,13.42,20.58,30.7,39.78,68.13,108.45,210.37,315.07,460.65,754.21,1242.01,1988.72,5549.53,2405.06,3144.47,1951.03,1193.43,.,.
JPN,2009,2,short,3,5,5250.29,0,0,0,0,6.23,8.17,18.5,19.56,21.45,26.48,31.5,35.4,33.36,49.47,40.4,108.32,224.78,623,4003.67,1152.53,2851.14,1428.82,1422.33,.,.
JPN,2009,2,short,3,6,9039.91,18.18,31.96,15.32,17.61,14.53,36.77,25.7,39.11,54.13,49.91,81.28,100.13,202.17,319,539.44,806.9,1323.37,1803.2,3561.19,1791.78,1769.41,1176.92,592.5,.,.
JPN,2009,2,short,3,7,108848.71,38.5,29.83,19.41,13.46,19.72,39.84,49.35,112.19,223.68,329.01,416.57,606.89,1024.03,1788.88,2942.45,5212.8,9883.56,17776.69,68321.83,25474.14,42847.69,24663.34,18184.35,.,.
JPN,2009,2,short,3,8,68033.57,4.28,3.2,3.06,8.29,19.72,22.47,29.81,56.61,136.86,247.51,421.64,664.53,1035.13,1588.96,2120.18,3510.92,6817.83,11581.49,39761.1,15820.97,23940.12,14207.68,9732.44,.,.
JPN,2009,2,short,3,9,9137.42,0,0,0,0,0,3.06,4.11,6.18,17.36,18.34,35.56,65.76,135.48,263.53,368.74,667.26,1121.28,1806.58,4624.16,2063.11,2561.06,1682.48,878.57,.,.
JPN,2009,2,short,3,10,58273.79,34.23,28.77,29.62,17.61,11.42,8.17,25.7,29.85,48.01,57.04,76.2,96.09,261.83,424.01,787.9,1754.51,4079.86,8792.7,41710.27,14297.92,27412.35,15083.54,12328.8,.,.
JPN,2009,2,short,3,11,25744.03,26.74,15.98,5.11,3.11,8.3,16.34,9.25,21.61,44.94,44.82,52.83,94.07,182.97,306.89,691.91,1245.23,2529.62,4456.08,15988.23,6129.74,9858.49,5714.45,4144.04,.,.
JPN,2009,2,short,3,12,21929.21,23.53,9.59,5.11,3.11,7.26,15.32,17.48,47.37,104.27,126.43,204.37,211.52,406.55,601.85,888.04,1522.81,2527.76,3783.64,11423.19,4765.5,6657.69,4033.26,2624.43,.,.
JPN,2009,2,short,3,13,4193.14,1.07,1.07,1.02,0,1.04,7.15,8.22,13.38,19.41,29.54,37.59,70.8,145.56,188.77,306.05,436.33,612.3,747.81,1566.02,662.39,903.64,550.23,353.4,.,.
JPN,2009,2,short,3,14,18858.63,6.42,5.33,1.02,0,3.11,6.13,17.48,23.67,38.81,27.5,27.43,54.62,138.49,231.18,445.46,901.04,1773.94,3214.23,11942.75,4639.1,7303.65,4294.54,3009.11,.,.
JPN,2009,2,short,3,15,1474.43,817.15,99.09,14.3,12.43,15.57,16.34,12.34,14.41,22.47,22.41,9.14,16.18,24.26,27.26,25.25,43.53,50.86,85.61,145.84,77.61,68.22,47.07,21.15,.,.
JPN,2009,2,short,3,16,27006.25,62.08,69.39,61.43,59.07,303.77,613.33,728.73,777.88,887.11,828.3,798.3,909.96,1219.33,1469.3,1721.7,2056.07,2855.3,3566.75,8018.46,3573.25,4445.21,2718.84,1726.37,.,.
JPN,2010,2,short,3,0,563312.02,1096.48,414.32,219.14,203.26,482.15,793.28,1027.74,1663.84,2692.48,3537.15,4970.56,7382.56,12198.45,19951.02,25628.91,36789.24,60430.03,91471.65,292359.78,117398.18,174961.6,102767.96,72193.64,.,.
JPN,2010,2,short,3,1,13909.78,45.68,43.59,6.17,9.37,11.41,10.26,6.2,19.48,35.85,38.78,63.13,114.99,221.71,440.66,698.82,1183.29,2138.37,2706.58,6115.42,2949.5,3165.92,2024.41,1141.52,.,.
JPN,2010,2,short,3,2,154154.55,19.12,49.82,66.84,60.41,64.29,93.4,194.35,468.52,1028.51,1677.99,2574.03,4158.96,7280.29,11332.06,13102.63,16200.09,21768.5,25811.52,48203.21,24950.41,23252.8,15895.82,7356.99,.,.
JPN,2010,2,short,3,3,2560.82,9.56,2.08,0,5.21,3.11,5.13,3.1,5.13,13.32,10.21,18.33,16.28,39.48,71.76,111.41,184.7,297.76,463.54,1300.72,543.95,756.77,456.91,299.87,.,.
JPN,2010,2,short,3,4,11663.5,11.69,3.11,4.11,2.08,2.07,11.29,12.41,21.53,37.9,53.07,72.29,107.86,192.35,332.51,473.98,781.42,1320.55,2050.16,6173.1,2561.58,3611.53,2182.74,1428.79,.,.
JPN,2010,2,short,3,5,6094.66,0,0,1.03,0,5.19,1.03,13.44,20.5,13.32,25.52,37.67,20.35,33.41,35.37,53.68,102.5,256.97,671.98,4802.72,1331.55,3471.17,1756.37,1714.79,.,.
JPN,2010,2,short,3,6,10419.05,27.62,39.44,20.57,15.62,25.93,29.76,36.18,34.86,65.56,56.14,72.29,108.88,216.65,376.98,550.95,870.73,1448.01,2033.57,4389.31,2153.35,2235.96,1451.01,784.95,.,.
JPN,2010,2,short,3,7,116123.68,29.75,26.99,12.34,14.58,24.89,33.87,42.4,96.4,200.83,274.63,378.85,608.64,1011.59,1890.4,2936.6,5119.76,10497.74,18505.73,74417.68,27051.52,47366.17,26735.67,20630.49,.,.
JPN,2010,2,short,3,8,68869.78,5.31,4.15,4.11,9.37,5.19,18.47,26.88,56.39,152.64,234.75,428.67,661.45,858.54,1562.59,2105.69,3331.93,6472.71,11424.6,41506.33,16054.74,25451.59,15115.35,10336.24,.,.
JPN,2010,2,short,3,9,10308.41,0,0,0,0,2.07,1.03,9.3,11.28,13.32,18.37,36.65,68.18,129.59,297.14,451.7,701.25,1263.44,1955.79,5349.3,2461.12,2888.17,1808.4,1079.78,.,.
JPN,2010,2,short,3,10,62076.61,19.12,41.52,19.54,10.41,9.33,19.5,17.57,24.6,38.93,50.01,62.11,108.88,233.86,480.07,825.41,1813.51,4129.9,9028.17,45144.16,15249.77,29894.39,16176.03,13718.35,.,.
JPN,2010,2,short,3,11,28903.6,25.5,15.57,3.08,6.25,7.26,8.21,10.34,19.48,39.95,36.75,48.88,92.6,176.16,359.81,660.35,1358.89,2780.87,4916.6,18337.06,6873.89,11463.17,6465.96,4997.21,.,.
JPN,2010,2,short,3,12,22762.96,36.13,9.34,9.25,1.04,5.19,8.21,15.51,42.03,72.73,138.81,201.61,237.1,441.42,667.08,929.76,1511.15,2440.34,3699.21,12297.05,5047.51,7249.54,4335.18,2914.35,.,.
JPN,2010,2,short,3,13,4581.37,1.06,0,2.06,1.04,8.3,4.11,5.17,16.4,21.51,32.66,42.76,58,102.25,208.2,357.51,475.96,667.92,857.6,1718.85,776.92,941.94,523.63,418.3,.,.
JPN,2010,2,short,3,14,20296.63,6.37,6.23,3.08,0,2.07,7.18,8.27,25.63,32.78,14.29,41.75,60.04,139.71,262.78,450.69,925.53,1758.01,3414.86,13137.37,5196.89,7940.47,4648.22,3292.25,.,.
JPN,2010,2,short,3,15,1487.82,795.76,94.45,13.37,10.41,11.41,11.29,10.34,16.4,17.41,28.58,19.35,21.37,28.35,38.41,41.52,36.53,56.09,81.92,154.86,71.6,83.26,54.29,28.98,.,.
JPN,2010,2,short,3,16,29098.79,63.79,78.02,53.58,57.45,294.45,530.53,616.27,785.21,907.92,846.6,872.21,938.97,1093.08,1595.19,1878.22,2192,3132.85,3849.81,9312.63,4123.89,5188.75,3137.97,2050.78,.,.
JPN,2011,2,short,3,0,596526.04,1196.65,561.18,351.98,291.41,617.8,983.15,1302.81,1786.96,3001.6,4103.75,5526.18,7675.14,12289.29,22351.92,25555.44,38020.97,62596.31,95933.16,312380.35,124207.01,188173.34,110615.13,77558.21,.,.
JPN,2011,2,short,3,1,14368.37,49.5,29.32,9.13,4.07,4.1,7.16,11.32,15.45,24.67,38.94,61.14,107.46,204.59,483.26,629.73,1147.13,2068.87,2902.82,6569.7,3123.77,3445.93,2226.01,1219.92,.,.
JPN,2011,2,short,3,2,157136.56,19.36,45.02,58.84,59.03,70.78,96.09,174.86,436.68,1046.15,1705,2603.18,4031.36,6842.09,12191.56,12680.51,16172.94,22203.17,26430.39,50269.54,25788.99,24480.55,16639.12,7841.43,.,.
JPN,2011,2,short,3,3,2588.51,5.38,5.23,2.03,2.04,2.05,9.2,3.09,2.06,8.22,13.32,23.46,33.45,40.51,98.11,114.39,190.66,285.8,397.83,1351.68,580.35,771.33,480.07,291.26,.,.
JPN,2011,2,short,3,4,12013.72,12.91,5.24,0,2.04,3.08,6.13,8.23,20.6,45.22,53.28,69.28,104.41,173.18,348.76,449.48,744.41,1323.7,2052.03,6591.76,2710.03,3881.73,2329.59,1552.14,.,.
JPN,2011,2,short,3,5,7284.02,0,0,1.01,0,3.08,9.2,11.31,25.75,21.58,25.62,29.55,23.31,33.42,62.67,45.55,115.61,314.33,781.82,5780.2,1660.45,4119.75,2093.38,2026.37,.,.
JPN,2011,2,short,3,6,12159.42,12.91,33.5,16.23,7.12,24.62,23.51,28.8,42.23,33.91,58.4,97.81,124.68,193.43,488.26,562.85,879.27,1606.33,2408.97,5516.61,2635.67,2880.94,1847.23,1033.7,.,.
JPN,2011,2,short,3,7,120648.61,32.28,35.6,10.14,13.23,19.49,36.8,53.49,98.87,181.9,310.48,444.22,525.09,949.98,2053.2,2872.07,5142,10387.51,18874.8,78607.47,28246.87,50360.6,28250.69,22109.91,.,.
JPN,2011,2,short,3,8,70472.87,1.08,2.09,5.07,9.16,6.16,11.24,23.66,53.56,163.4,280.76,423.86,589.99,839.61,1651.92,1934.71,3342.95,6321.78,11577.34,43234.51,16438.22,26796.29,15723.68,11072.61,.,.
JPN,2011,2,short,3,9,11030.98,1.08,1.05,1.01,0,2.05,5.11,3.09,8.24,17.47,29.71,40.75,69.94,124.56,329.55,461.61,700.78,1305.27,2075.83,5853.87,2588.41,3265.46,2084.26,1181.19,.,.
JPN,2011,2,short,3,10,65965.68,33.35,54.44,16.23,9.16,12.31,16.36,20.57,27.81,47.27,53.28,95.77,122.65,222.8,579.26,823.04,1783.95,4351.72,9495.65,48200.06,16143.21,32056.84,17662.72,14394.12,.,.
JPN,2011,2,short,3,11,31005.15,31.2,17.8,7.1,8.14,7.18,10.22,12.34,22.66,36.99,47.13,68.26,85.15,173.17,355.83,654.97,1427.92,2839.13,5048.01,20151.94,7477.39,12674.55,7161.03,5513.52,.,.
JPN,2011,2,short,3,12,23666.8,23.67,10.47,10.14,4.07,7.18,3.07,16.46,31.93,78.1,156.77,186.44,253.41,414.2,668.19,869.58,1508.04,2485.01,4026.74,12913.33,5187.56,7725.77,4591.31,3134.46,.,.
JPN,2011,2,short,3,13,4808.95,0,2.09,0,2.04,0,7.16,11.31,15.45,19.52,20.49,52.98,54.74,120.51,227.45,289.52,442.17,698.05,874.47,1970.99,876.41,1094.58,649.55,445.03,.,.
JPN,2011,2,short,3,14,21506.13,3.23,1.05,3.04,1.02,2.05,5.11,8.23,17.51,33.91,25.62,25.47,54.74,134.7,301.26,468.73,891.49,1850.34,3598.02,14080.62,5517.55,8563.07,5097.52,3465.55,.,.
JPN,2011,2,short,3,15,1612.08,875.73,103.65,16.23,12.21,13.34,10.22,14.4,8.24,19.52,14.34,15.28,17.23,28.36,48.52,35.43,41.58,68.38,91.61,177.8,83.77,94.03,58.12,35.91,.,.
JPN,2011,2,short,3,16,40258.21,94.98,214.64,195.75,158.07,440.33,726.58,901.65,959.95,1223.75,1270.6,1288.72,1477.53,1794.17,2464.11,2663.27,3490.07,4486.93,5296.82,11110.26,5148.34,5961.92,3720.84,2241.08,.,.
JPN,2012,2,short,3,0,600832.93,1077.34,419.18,205.2,206.26,450.31,698.74,1024.82,1420.21,2399.7,3684.08,4826,7145.98,10602.81,20233.44,24630.79,37027.98,60831.76,96095.07,327853.26,128403.52,199449.74,117382.81,82066.93,.,.
JPN,2012,2,short,3,1,14888.17,44.27,47.39,12.24,7.1,9.17,4.15,13.45,18.5,21.59,46.19,41.91,92.54,187.44,471.41,613.26,1218.02,2063.63,2887.82,7088.1,3235.33,3852.77,2462.84,1389.93,.,.
JPN,2012,2,short,3,2,160195.99,20.03,60.02,53.04,57.84,73.34,85.1,183.17,401.91,963.52,1806.47,2557.71,4042.52,6360.13,11588.29,12739.28,16468.94,21888.51,27143.07,53703.11,27423.54,26279.57,18033.92,8245.66,.,.
JPN,2012,2,short,3,3,2726.13,5.27,5.27,1.02,2.03,5.09,1.04,2.07,5.14,10.28,13.34,15.33,31.52,46.61,84.14,95.28,188.95,308.98,483.57,1421.19,594.84,826.35,527.67,298.68,.,.
JPN,2012,2,short,3,4,12247.9,7.38,9.48,3.06,2.03,6.11,8.3,11.38,16.45,46.27,67.74,53.16,108.81,157.07,335.59,448.06,729.44,1362.92,2150.63,6724.01,2739.38,3984.64,2420.35,1564.29,.,.
JPN,2012,2,short,3,5,8585.24,0,0,0,1.01,4.07,3.11,10.35,17.47,27.76,31.82,30.67,28.47,27.36,50.69,65.89,132.06,324.33,918.05,6912.13,1937.3,4974.83,2467.46,2507.38,.,.
JPN,2012,2,short,3,6,13864.45,24.25,29.48,22.44,19.28,18.33,28.02,31.04,41.11,49.36,50.29,68.49,112.88,185.41,413.63,584.87,957.96,1739.3,2682.07,6806.24,3139.98,3666.26,2417.81,1248.45,.,.
JPN,2012,2,short,3,7,124680.04,27.41,34.75,12.24,14.21,22.41,33.21,50.71,88.4,164.53,291.49,435.48,578.66,840.99,2002.35,2874.87,5200.52,10443.56,18957.26,82607,28944.84,53662.17,30212.19,23449.97,.,.
JPN,2012,2,short,3,8,69851.3,1.05,2.11,1.02,12.18,13.24,13.49,27.94,55.51,138.82,237.09,356.76,553.23,773.09,1447.75,1986.84,3140.19,5997.84,11082.94,44010.2,16539.34,27470.86,16141.38,11329.48,.,.
JPN,2012,2,short,3,9,11219.34,1.05,0,0,0,0,3.11,5.17,4.11,19.54,22.58,52.13,73.22,124.62,304.14,461.21,719.23,1295.27,2122.26,6011.7,2708.75,3302.95,2109.52,1193.43,.,.
JPN,2012,2,short,3,10,66500.5,34.79,38.96,18.36,6.09,11.2,12.45,17.59,20.56,39.07,48.24,63.38,104.74,209.73,469.38,794.7,1761.5,4230.59,9407.09,49212.08,16426.94,32785.14,17975.38,14809.76,.,.
JPN,2012,2,short,3,11,32941.31,32.68,15.8,7.14,6.09,7.13,6.23,7.24,16.45,25.71,39,59.29,80.34,147.92,394.36,674.07,1430.33,2912.81,5404.88,21673.85,7792.53,13881.32,7775.32,6106,.,.
