country,year,sex,list,agf,cause,total,d0,d1,d5,d10,d15,d20,d25,d30,d35,d40,d45,d50,d55,d60,d65,d70,d75,d80,d85p,d85,d90p,d90,d95p,d95,d100p
RUS,2002,1,short,1,0,1252431.4,13400.85,2477.98,1813.54,3081.89,11820.91,22751.49,30240.36,35679.9,50723.18,85178.17,107587.79,124147.54,79187.07,164826.07,145347.68,169841.14,108768.09,48961.75,46596.03,.,.,.,.,.,.
RUS,2002,1,short,1,1,31389.32,536.17,179.26,37.09,51.89,131.25,731.21,1836.01,2265.43,3296.22,5110.9,5489.74,4628.52,2064.69,2570.44,1249.23,830.14,276.37,70.14,34.62,.,.,.,.,.,.
RUS,2002,1,short,1,2,164966.05,64.12,187.88,200.41,270.37,499.12,570.3,729.79,1081.99,1981.31,4792.94,9797.36,16775.69,13511.35,31004.41,28670.82,30201.54,16801.05,5211.11,2614.47,.,.,.,.,.,.
RUS,2002,1,short,1,3,662.82,32.52,14.76,10.27,10.31,34.36,22.08,18.05,20.2,25.51,45.51,40.95,50.15,51.86,69.95,64.11,73.76,48.32,24.1,6.04,.,.,.,.,.,.
RUS,2002,1,short,1,4,4191.67,44.07,25.61,14.5,33.18,45.95,96.87,168.02,182.11,185.25,317.81,365.8,410.1,292.31,534.2,523.78,555.38,295.16,67.32,34.23,.,.,.,.,.,.
RUS,2002,1,short,1,5,6308.26,0,5.27,11.31,12.39,24.01,57.49,162.19,299.59,533.04,859.26,1050.05,1111.33,559.19,749.22,409.6,225.23,104.75,58.55,75.77,.,.,.,.,.,.
RUS,2002,1,short,1,6,9818.43,232.91,215.15,151.42,207.12,332.99,310.65,398.22,450.1,705.03,1109.87,1430.37,1290.82,674.77,983.77,558.33,407.59,225.36,63.84,70.09,.,.,.,.,.,.
RUS,2002,1,short,1,7,397446.42,64.75,33.05,22.84,54.22,309.56,797.58,2234.29,4389.48,9176.97,20035.48,30786.37,39812.37,27226.73,60405.3,53828.65,64254.9,43567.39,20462.04,19984.46,.,.,.,.,.,.
RUS,2002,1,short,1,8,191490.75,21.49,0,4.38,15.65,89.19,170.54,320.45,649.79,1417.28,3702.23,6429.48,10561.55,8860.58,25934.07,29190.15,42230.48,29828.63,15450.98,16613.83,.,.,.,.,.,.
RUS,2002,1,short,1,9,28289.67,3.07,3.18,2.06,8.28,14.62,40.07,57.48,101.27,176.85,357.51,698.62,1182.88,1040.07,3254.82,3782.93,6259.77,4730.36,2891.86,3683.97,.,.,.,.,.,.
RUS,2002,1,short,1,10,33822.62,943.64,292.93,74.06,65.05,158.25,298.4,655.99,1215.45,2161.92,3978.45,5260.42,5645.04,2936.81,4483.59,2428.3,1789.89,851.24,304.66,278.52,.,.,.,.,.,.
RUS,2002,1,short,1,11,40883.25,26.61,11.66,17.54,22.76,37.64,91.9,151.62,219.21,484.18,1067.32,1648.07,2645,2120.83,6262.05,7123.39,9337.81,5809.33,2214.9,1591.46,.,.,.,.,.,.
RUS,2002,1,short,1,12,45683.06,76.74,36.03,15.52,24.9,94.22,356.37,1035.41,1731.85,2966.26,4917.38,5913.17,6193.32,3769.9,6380.87,4511.93,4098.37,2214.61,833.48,512.71,.,.,.,.,.,.
RUS,2002,1,short,1,13,1683.64,5.15,3.16,7.22,19.63,30.34,47.6,62.15,79.38,87.96,172.09,206.47,239.37,128.81,199.24,162.05,133.49,66,22.31,11.2,.,.,.,.,.,.
RUS,2002,1,short,1,14,7156.01,5.09,12.67,10.28,13.44,59.48,122.18,172.33,208.8,256.65,528.13,628.01,630.29,422.02,892.71,872.87,1073.28,690.9,298.84,258.05,.,.,.,.,.,.
RUS,2002,1,short,1,15,12085.07,10683.4,354.34,104.78,114.47,118.73,88.35,70.1,69.14,59.54,103.81,88.33,77.4,33.24,45.35,32.65,26.33,8.08,4.02,3.02,.,.,.,.,.,.
RUS,2002,1,short,1,16,276555.01,661.13,1103.65,1129.85,2158.21,9841.2,18949.87,22168.26,22716.1,27209.2,38079.45,37754.59,32893.72,15493.89,21056.06,11938.89,8343.22,3250.51,983.6,823.59,.,.,.,.,.,.
RUS,2003,1,short,1,0,1270780.06,12871.75,2445.15,1805.85,2799.79,11236.32,23245.44,31810.02,37495.12,49767.4,86674.01,111911.91,132225.37,91966.23,141196.21,154411.3,158926.89,125400,49840.29,44750.97,.,.,.,.,.,.
RUS,2003,1,short,1,1,31549.75,477.16,196.17,34.22,38.68,154.3,749.68,1838.43,2497.54,3348.43,5122.39,5533.78,4843.19,2207.55,2054.47,1307.36,708.76,322.7,69.14,45.8,.,.,.,.,.,.
RUS,2003,1,short,1,2,162839.38,47.73,176.96,160.73,247.22,470.96,526.63,690.95,1016.45,1798.67,4780.67,9810.46,17250.36,15080.66,26030.44,30206.92,27783.69,18863.37,5334.75,2561.77,.,.,.,.,.,.
RUS,2003,1,short,1,3,576.47,33.63,16.99,11.37,15.63,25.26,20.2,19.32,17.19,25.76,35.26,46.64,44.24,40.81,43.46,55.25,44.67,53.58,18.15,9.08,.,.,.,.,.,.
RUS,2003,1,short,1,4,4287.37,54.49,25.73,16.67,26.21,40.15,80.7,172.63,175.05,177.3,330.26,425.49,452.59,390.44,494.66,508.58,507.49,298.26,73.4,37.25,.,.,.,.,.,.
RUS,2003,1,short,1,5,6282.26,0,7.41,7.21,12.47,28.37,51.33,156.74,299.28,470.41,845.47,1114.1,1123.82,604.24,668.75,416.87,230.63,136.43,46.72,62.02,.,.,.,.,.,.
RUS,2003,1,short,1,6,10709.78,205.43,225.33,160.53,202.51,320.84,326.6,381.84,559.64,742.79,1202.44,1643.45,1517.49,865.93,903,650.46,398.28,274.53,68.92,59.79,.,.,.,.,.,.
RUS,2003,1,short,1,7,414323.67,59.67,29.99,17.64,55.65,286.36,1017.62,2634.65,5014.84,9563,21857.68,32962.72,43466.51,32569.55,52687.6,58807.07,61550.22,50436.55,21356.3,19950.05,.,.,.,.,.,.
RUS,2003,1,short,1,8,193811.85,16.31,3.19,7.23,20.83,72.55,161.45,405.39,729.13,1508.81,3785.11,6950.35,11133.43,10317.05,22412.35,30561.49,39468.88,35037.55,15442.66,15778.11,.,.,.,.,.,.
RUS,2003,1,short,1,9,27101.44,3.05,0,5.16,11.44,12.6,36.1,54.67,93.38,158.66,349.89,656.03,1139.92,1169.69,2719.56,3948.32,5542.34,5371.99,2653.67,3174.98,.,.,.,.,.,.
RUS,2003,1,short,1,10,35798.14,843.17,310.73,74.47,58.09,138.95,336.5,861.58,1437.37,2327.16,4369.13,5589.35,6191.29,3557.28,3731.27,2732.39,1725.05,946.62,312.05,255.68,.,.,.,.,.,.
RUS,2003,1,short,1,11,39671.72,26.68,10.68,11.37,33.3,35.85,76.72,154.02,238.48,480.62,984.96,1759.96,2658.46,2403.31,5314.37,7037.19,8474.02,6318.28,2253.92,1399.55,.,.,.,.,.,.
RUS,2003,1,short,1,12,49498.17,70.31,27.65,15.49,20.86,93.74,453.72,1315.37,2101.16,3202.24,5412.48,6631.36,7215.06,4540.76,5697.12,5029.77,3748.86,2620.86,839.62,461.73,.,.,.,.,.,.
RUS,2003,1,short,1,13,1669.93,4.1,3.2,6.21,11.5,28.49,38.42,65.75,60.47,95.98,175.98,203.38,234,158.76,189.12,180.83,120.35,60.97,20.26,12.16,.,.,.,.,.,.
RUS,2003,1,short,1,14,6836.43,11.19,4.25,4.12,10.4,49.35,134.71,142.39,213.33,237.76,441.16,570.99,674.87,502.23,690.4,828.66,1004.3,802.42,295.6,218.28,.,.,.,.,.,.
RUS,2003,1,short,1,15,11709.55,10316,391.85,122.55,90.33,111.13,88.97,54.52,59.95,55.61,93.66,92.93,92.39,41.71,31.96,37.72,13.15,13.1,1,1.01,.,.,.,.,.,.
RUS,2003,1,short,1,16,274114.14,702.88,1015.03,1150.88,1944.66,9367.43,19146.11,22861.81,22981.88,25574.22,36887.47,37920.89,34187.75,17516.27,17527.67,12102.41,7606.19,3842.78,1054.09,723.72,.,.,.,.,.,.
RUS,2004,1,short,1,0,1242504.93,12505.55,2284.09,1730.95,2613.88,10693.49,24150.06,33483.56,39631.97,48293.27,82638.22,110137.61,128697.48,106701.95,110400.92,162092.2,140052.58,132533.75,51281.15,42582.17,.,.,.,.,.,.
RUS,2004,1,short,1,1,31090.54,480.17,171.06,27.11,52.96,146.09,714.75,2006.48,2774.76,3214.21,4841.96,5408.05,4712.7,2561.56,1590.43,1317.37,652.4,315.11,65.92,37.45,.,.,.,.,.,.
RUS,2004,1,short,1,2,161654.19,71.28,203.39,170.95,215.16,467.7,594.09,769.54,966.49,1725.5,4332.17,9590.77,16532.59,18445.26,20843,32531.04,25304.43,20612.82,5753.36,2524.66,.,.,.,.,.,.
RUS,2004,1,short,1,3,553.65,35.61,19.9,10.35,15.73,24,24.42,19.3,9.63,25.56,40.5,29.56,47.23,48.82,30.9,61.16,49.56,41.31,14.07,6.03,.,.,.,.,.,.
RUS,2004,1,short,1,4,4084.55,49.78,19.25,18.89,26.67,49.91,85.67,145.47,195.95,176.35,296.98,322.3,413.14,391.82,345.78,584.3,505.04,336.33,98.74,22.18,.,.,.,.,.,.
RUS,2004,1,short,1,5,5745.72,0,4.19,7.25,8.42,25.1,53.81,153.6,300.95,426.43,792.97,985.89,1012.51,665.26,456.87,426.62,185.45,120.61,50.36,69.43,.,.,.,.,.,.
RUS,2004,1,short,1,6,10562.33,228.24,221.54,144.56,180.25,287.68,337.27,401.41,554.64,710.39,1224.95,1471.2,1456.86,1061.81,714.07,740.09,378.82,270.18,106.38,71.99,.,.,.,.,.,.
RUS,2004,1,short,1,7,407596.11,97.88,39.16,33.48,71.14,265.11,1281.29,3130.11,5720.85,9653.3,21176,33120.36,43148.95,37868.07,41382.11,61568.76,54280.95,53228.26,22230.13,19300.2,.,.,.,.,.,.
RUS,2004,1,short,1,8,188263.12,9.19,1.05,10.38,16.85,96.35,181.14,398.11,733.6,1451.91,3493.24,6847.25,10560.17,12012.24,17577.37,32360.74,34597.31,37393.04,15714.8,14808.38,.,.,.,.,.,.
RUS,2004,1,short,1,9,24551.53,3.15,2.16,2.11,8.41,16.76,33.06,59.21,100.98,180.58,360.35,664.87,1057.24,1296.52,2030.44,3782.73,4455.87,5240.95,2492.99,2763.16,.,.,.,.,.,.
RUS,2004,1,short,1,10,34461.37,809,230.76,62.18,41.73,122.56,372.57,868.93,1550.41,2125.67,4187.63,5444.68,6049.75,3961.01,2889.63,2751.95,1451.18,994.75,302.19,244.79,.,.,.,.,.,.
RUS,2004,1,short,1,11,35595.66,39.06,20.05,6.23,16.84,49.31,100.33,154.21,252.21,461.81,953.79,1551.7,2385.48,2553.52,3745.15,6694.38,6947.93,6219.33,2180.71,1263.63,.,.,.,.,.,.
RUS,2004,1,short,1,12,51463.73,68.5,22.09,12.51,28.46,109.19,526.85,1532.12,2486.53,3423.65,5581.2,7009.85,7220.94,5520.2,4752.83,5467.43,3598.67,2701.35,860.94,540.42,.,.,.,.,.,.
RUS,2004,1,short,1,13,1614.31,5.12,2.11,5.18,9.46,34.63,36.34,52.87,75.45,85.78,163.09,206.11,205.98,187.11,142,180.51,115.12,65.95,23.27,18.23,.,.,.,.,.,.
RUS,2004,1,short,1,14,6506.91,6.12,7.36,4.15,9.46,50.2,119.14,147.15,194.17,275.29,424.99,513.98,642.5,531.78,559.15,902.42,768.77,820.15,310.78,219.36,.,.,.,.,.,.
RUS,2004,1,short,1,15,11213.94,9913.27,331.35,115.12,96.61,123.23,90.34,65.48,60.12,58.71,71.59,87.83,72.59,46.93,26.86,21.49,19.27,8.09,4.05,1.01,.,.,.,.,.,.
RUS,2004,1,short,1,16,267547.28,689.18,988.66,1100.51,1815.74,8825.69,19598.98,23579.61,23655.22,24298.13,34696.84,36883.22,33178.85,19550.04,13314.34,12701.23,6741.8,4165.52,1072.46,691.26,.,.,.,.,.,.
RUS,2005,1,short,1,0,1247237.85,11666.71,2391.48,1607.35,2225.9,10042.43,23913.19,35773.3,42256.25,48168.25,78928.91,110379.94,130101.43,122753.88,90507,166293.13,131475.21,140723.95,56787.15,41242.36,.,.,.,.,.,.
RUS,2005,1,short,1,1,32496.54,423.41,182.83,34.75,32.51,137.93,875.91,2441.22,3080.92,3378.28,4815.46,5494.66,4879.85,2934.25,1388.8,1337.31,584.84,344.45,95.55,33.57,.,.,.,.,.,.
RUS,2005,1,short,1,2,160132.27,59.16,185.85,161.35,199.01,428.29,604.68,719.78,1003.19,1594.49,4117.14,9113.03,16316.54,20732.15,17079.36,33466.43,23643.9,21476.6,6601.27,2630.04,.,.,.,.,.,.
RUS,2005,1,short,1,3,557.86,31.75,24.38,7.37,15.71,20.13,23.58,8.67,22.72,25.77,29.95,40.4,55.99,49.13,33.25,55.35,46.86,39.53,19.24,8.09,.,.,.,.,.,.
RUS,2005,1,short,1,4,3933.45,52.82,14.9,15.81,25.19,39.36,80.52,146.14,148.19,163.55,238.13,347.79,381.78,444.59,283.5,597.9,426.33,393.86,100.83,32.24,.,.,.,.,.,.
RUS,2005,1,short,1,5,5690.46,0,2.11,8.38,5.21,13.69,66.61,165.49,327.75,455.89,713.95,974.5,1006.49,742.91,378.81,413.59,161.5,148.86,53.38,51.32,.,.,.,.,.,.
RUS,2005,1,short,1,6,11107.3,199.02,238.12,130.46,140.42,280.59,382.48,438.14,657.46,696.79,1194.58,1546.81,1646.71,1290.89,650.04,747.87,370.89,322.41,108.65,64.96,.,.,.,.,.,.
RUS,2005,1,short,1,7,416502.63,80.51,56.36,31.66,69.54,358.06,1318.17,3585.81,6272.72,9846.85,20809.27,34356.98,43991.11,44322.55,34276.28,64045.5,51716.64,57276.14,24873.64,19214.86,.,.,.,.,.,.
RUS,2005,1,short,1,8,186410.97,17.39,5.3,5.25,10.45,101.29,208.52,406.23,796.25,1340.94,3365.84,6484.86,10704.47,13604.89,14263.04,32453.28,32357.88,39276.51,17182.06,13826.5,.,.,.,.,.,.
RUS,2005,1,short,1,9,23587.96,3.07,8.49,1.05,7.31,13.71,35.28,86.39,96.02,187.49,351.09,644.83,1035.22,1412.43,1622.24,3915.68,3912.95,5153.68,2569.59,2531.46,.,.,.,.,.,.
RUS,2005,1,short,1,10,37219.78,715.65,225.31,50.05,58.3,128.85,403.93,1115.7,1854.24,2464.74,4334.57,5839.83,6295.88,4849.77,2424.42,2975.23,1535.26,1278.38,389.31,280.36,.,.,.,.,.,.
RUS,2005,1,short,1,11,34360.85,30.8,19.11,12.61,9.41,34.85,87.92,145.41,291.76,406.04,896.26,1602.04,2414.21,2919.29,2843.37,6459.33,6229.85,6522.06,2222.4,1214.13,.,.,.,.,.,.
RUS,2005,1,short,1,12,56743.23,62.71,35.11,11.61,17.82,102.8,636.22,1862.52,3074.88,3864.65,5945.25,7753.53,8346.33,6752.95,4141.6,6004.47,3509.85,3068.69,1016.41,535.83,.,.,.,.,.,.
RUS,2005,1,short,1,13,1734.77,3.08,3.18,4.19,12.55,25.39,35.53,69.67,95.68,84.28,166.69,203.96,252.47,214.18,124.3,197.68,107.53,95.75,29.46,9.21,.,.,.,.,.,.
RUS,2005,1,short,1,14,6216.67,6.12,4.23,6.28,8.35,32.65,94.98,178.97,211.11,225.8,361.38,522.79,535.25,588.93,447.57,861.47,737.76,815.23,368.44,209.37,.,.,.,.,.,.
RUS,2005,1,short,1,15,10690.73,9343.15,385.45,119.46,85.46,114.77,75.77,63.62,61.42,51.43,85.39,82.6,75.85,51.12,23.84,41.97,12.23,13.17,2.01,2.01,.,.,.,.,.,.
RUS,2005,1,short,1,16,259852.39,638.07,1000.73,1007.06,1528.67,8210.06,18983.09,24339.52,24261.93,23381.26,31503.96,35371.3,32163.28,21843.85,10526.58,12720.09,6120.96,4498.65,1154.92,598.41,.,.,.,.,.,.
RUS,2006,1,short,1,0,1150648.35,10781.56,2321.87,1412.36,1837.63,9285.89,21995.58,34565.04,40615.69,42788.1,64310.05,95591.6,115144.71,119253.13,73840.72,154042.84,122468.12,137823.45,63159.65,39410.35,.,.,.,.,.,.
RUS,2006,1,short,1,1,29589.6,339.9,147.96,36.03,16.88,123.71,854.77,2651.93,3256.47,3246.77,3943.11,4787.32,4186.37,2757.74,1084.97,1186.86,503.89,341.06,90.38,33.47,.,.,.,.,.,.
RUS,2006,1,short,1,2,157965.69,54.84,197.32,132.53,183.16,437.81,549.99,730.8,996.16,1521.83,3733.21,8781.91,15973.7,22305.82,14744.58,32514.61,23312.84,21497.58,7696.31,2600.7,.,.,.,.,.,.
RUS,2006,1,short,1,3,542,52.77,26.38,8.42,6.3,19.79,23.36,18.4,11.86,20.34,22.41,34.9,35.72,46.68,26.82,67.39,47.7,52.57,17.15,3.03,.,.,.,.,.,.
RUS,2006,1,short,1,4,3768.84,40.95,25.71,13.8,11.59,37.62,75.53,107.24,149.05,139.34,184.51,319.58,383.96,451.24,283.24,584.1,434.84,373.47,119.86,33.21,.,.,.,.,.,.
RUS,2006,1,short,1,5,5033.05,0,3.16,6.33,0,18.8,53.63,168.01,340.71,396.23,589.56,836.02,839.22,683.15,302.12,373.11,160.04,129.99,83.64,49.31,.,.,.,.,.,.
RUS,2006,1,short,1,6,9863.97,216.79,222.48,127.65,138.55,273.34,315.23,428.49,565.55,604.93,901.81,1237.83,1413.66,1135.93,555.79,791.82,403.22,332.6,121.4,76.9,.,.,.,.,.,.
RUS,2006,1,short,1,7,388625.45,80.89,64.79,19.09,43.28,315.49,1267.97,3543.59,6037.68,8571.71,16473.13,29169.16,38801.62,42819.33,27955.25,59196.61,48761.72,57837.53,28651.89,19014.71,.,.,.,.,.,.
RUS,2006,1,short,1,8,171559.07,14.26,8.45,4.21,15.75,106.25,181.57,407.33,704.67,1253.07,2816.34,5925.25,9414.55,13313.69,11236.45,29593.5,28787.96,36793.97,18120.97,12860.85,.,.,.,.,.,.
RUS,2006,1,short,1,9,20354.08,3.04,3.17,1.05,7.33,15.62,32.9,73.65,139.17,172.47,337.31,588.91,1030.03,1529.75,1243.91,3245.36,3218.58,4409.97,2386.44,1915.41,.,.,.,.,.,.
RUS,2006,1,short,1,10,30723.14,640.72,214.59,51.24,40.39,130.07,371.89,958.9,1618.07,1980.19,3046.64,4564.53,5077.41,4117.4,1869.11,2664.42,1393.92,1245.53,454.57,283.54,.,.,.,.,.,.
RUS,2006,1,short,1,11,30420.76,18.41,11.67,12.67,11.59,29.26,99.02,193.65,285.17,383.3,699.73,1249.7,1874.1,2558.51,2163.63,5498.07,5346.79,6302.73,2538.29,1144.49,.,.,.,.,.,.
RUS,2006,1,short,1,12,53584.84,56.04,23.32,14.78,14.74,111.94,651.45,1875.73,2975.43,3556.01,5255.85,7042.37,7506.35,6821.94,3557.49,5783.32,3578.02,3047.97,1165.36,546.73,.,.,.,.,.,.
RUS,2006,1,short,1,13,1623.56,3.08,6.38,4.22,4.22,25.07,34.11,63.07,83.58,89.41,151.28,198.81,201.72,214.77,119.2,187.72,99.96,90.3,36.51,10.14,.,.,.,.,.,.
RUS,2006,1,short,1,14,5971.28,11.18,4.24,5.27,5.24,25.02,78.51,140.7,203.76,204.54,310.5,446.11,548.06,615.09,398.18,859.1,698.18,843.7,358.49,215.43,.,.,.,.,.,.
RUS,2006,1,short,1,15,10002.95,8695.01,369.13,104.07,87.86,123.69,75.2,68.06,64.57,49.17,64.98,78.1,75.49,60.07,21.63,33.63,14.17,11.09,6.04,1.01,.,.,.,.,.,.
RUS,2006,1,short,1,16,231020.09,553.68,993.12,870.98,1250.75,7492.43,17330.43,23135.48,23183.79,20598.78,25779.68,30331.1,27782.75,19822,8278.35,11463.23,5706.32,4513.41,1312.36,621.44,.,.,.,.,.,.
RUS,2007,1,short,1,0,1097885.92,10662.09,2140.74,1362.52,1800.03,8246.24,20763.44,32271.6,38674.71,40226.88,55619.26,87091.51,105307.16,114672.28,74009.69,138700.3,122596.05,131896.65,73023.79,38821.01,.,.,.,.,.,.
RUS,2007,1,short,1,1,27988.33,355.57,142.88,26.05,24.08,91.09,827.59,2692.01,3519.8,3145.68,3437.57,4356.8,3691.63,2601.3,1005.88,1060.73,549.89,318.6,105.62,35.55,.,.,.,.,.,.
RUS,2007,1,short,1,2,158972.92,54.76,175.59,147.32,173.13,340.06,561.44,712.35,1092.01,1625,3372.49,8637.58,15564.61,22455.96,15800.47,30870.53,24415.68,21344.05,9004.93,2624.96,.,.,.,.,.,.
RUS,2007,1,short,1,3,556.5,30.41,23.13,4.15,9.38,15.59,26.37,24.66,18.23,21.4,26.56,39.95,35.57,48.65,36.05,59.14,45.56,53.46,26.15,12.09,.,.,.,.,.,.
RUS,2007,1,short,1,4,3570.51,43.89,15.89,11.48,14.69,45.89,71.91,106.25,116.1,145.85,188.49,294.01,317.68,445.97,286.74,502.36,450.96,342.2,128.8,41.35,.,.,.,.,.,.
RUS,2007,1,short,1,5,4547.93,0,1.05,3.11,4.17,8.37,60.74,156.91,273.17,375.82,549.48,736.55,723.5,630.9,327.39,321.84,127.61,120.51,73.42,53.4,.,.,.,.,.,.
RUS,2007,1,short,1,6,9223.34,192.51,237.24,121.59,114.94,254.44,282.75,430.76,534.14,565.23,767.14,1163.61,1233.6,1083.29,550.43,689.2,424.9,335.1,172.65,69.82,.,.,.,.,.,.
RUS,2007,1,short,1,7,373872.28,95.92,39.1,30.26,37.83,284.28,1061.67,3050.53,5563.02,7721.25,14013.62,26243.94,35325.55,41180.46,27904.92,53188.86,49201.42,55942.38,33547.7,19439.57,.,.,.,.,.,.
RUS,2007,1,short,1,8,161804.91,18.3,9.49,5.2,19.87,79.19,180.86,352.61,692.26,1149.66,2430.52,5382.23,8569.67,12482.38,10507.92,25622.52,27386.98,34212.03,20567.86,12135.36,.,.,.,.,.,.
RUS,2007,1,short,1,9,19481.61,3.04,0,0,6.26,16.65,41.2,77.31,125.6,177.81,288.17,590.34,913.01,1420.51,1288.75,3014.65,3157.5,4055.14,2676.74,1628.93,.,.,.,.,.,.
RUS,2007,1,short,1,10,29178.19,646.95,192.3,60.91,38.04,107.56,409.23,969.12,1587.7,1847.26,2743.62,4064.78,4454.81,3899.58,1914.57,2457.44,1519.71,1334.66,587.27,342.7,.,.,.,.,.,.
RUS,2007,1,short,1,11,28165.2,21.34,12.67,7.29,7.3,50,76.22,151.76,251.87,330.78,573.3,1063.59,1615.58,2370.47,2049.58,4772.73,5143.9,5795.08,2767.55,1104.18,.,.,.,.,.,.
RUS,2007,1,short,1,12,52079.91,68.14,25.32,11.44,16.73,89.77,600.92,1768.06,2945.37,3496.96,4713.03,6769.38,7201.16,6671.52,3762.13,5256.4,3702.22,3002.86,1429.09,549.38,.,.,.,.,.,.
RUS,2007,1,short,1,13,1536.03,1.01,5.28,4.18,6.27,21.87,33.8,55.85,89.09,92.14,115.97,149.49,216.84,213.54,111.42,177.6,114.57,85.82,28.19,13.11,.,.,.,.,.,.
RUS,2007,1,short,1,14,5597.01,10.16,4.23,2.07,5.22,20.83,85.58,113.83,179.31,176.79,234.06,436.95,487.18,541.16,387.88,781.27,738.17,771.7,421.95,198.69,.,.,.,.,.,.
RUS,2007,1,short,1,15,9675.92,8545.8,321.66,92.31,75.07,69.65,79.12,54.69,37.53,52.43,55.24,68.33,82.64,52.79,26.78,31.61,12.15,12.1,5.03,1.01,.,.,.,.,.,.
RUS,2007,1,short,1,16,211635.32,574.27,934.9,835.17,1247.02,6751,16364.07,21554.89,21649.51,19302.84,22110.01,27093.98,24874.12,18573.81,8048.76,9893.42,5604.83,4170.94,1480.86,570.93,.,.,.,.,.,.
RUS,2008,1,short,1,0,1092528.21,10155.99,1993.92,1185.97,1479.07,7424.22,18952.62,30264.67,38572.94,39912.1,51288.12,82943.13,105232.24,119461.07,85142.18,119423.7,131666.77,123151.15,84793.21,39485.15,.,.,.,.,.,.
RUS,2008,1,short,1,1,28205.98,288.49,150.88,31.32,21.88,87.69,727.06,2775.46,3920.03,3357.32,3173.25,4219.86,3779.88,2637.03,1151.15,910.02,551.29,275.42,115.53,32.42,.,.,.,.,.,.
RUS,2008,1,short,1,2,158909.9,49.81,191.47,128.08,136.11,331.53,533.05,675,1041.47,1625.77,3135.7,8204.3,15637.22,23488.87,18246.26,26101.72,26503.33,19660.37,10438.23,2781.63,.,.,.,.,.,.
RUS,2008,1,short,1,3,563.96,31.5,23.01,5.21,8.31,17.66,24.27,29.95,13.95,19.29,18.08,44.29,50.24,51.81,40.11,40.83,53.72,53.49,26.17,12.07,.,.,.,.,.,.
RUS,2008,1,short,1,4,3498.36,35.72,17.83,12.52,13.54,33.32,69.81,96.35,141.91,153.49,142.85,267.43,343.29,416.3,336.96,431.34,489.12,329.28,127.99,39.32,.,.,.,.,.,.
RUS,2008,1,short,1,5,4826.45,0,0,2.08,1.04,6.24,57.31,184.2,310.41,375.89,504.12,782.87,835.58,716.07,373.4,265.54,181.57,106.3,67.47,56.35,.,.,.,.,.,.
RUS,2008,1,short,1,6,9470,192.97,168.96,132.56,142.65,197.09,266.17,395.65,565.44,597.81,775.17,1132.08,1282.77,1179.73,659.36,630.62,522.32,359.74,189.08,79.84,.,.,.,.,.,.
RUS,2008,1,short,1,7,379134.26,75.58,36.82,16.76,31.38,284.68,961.03,2891.25,5530.01,7751.32,13095.25,25476.79,35773.25,43195.21,32352.74,46047.06,53405.71,53119.96,39099.4,19990.07,.,.,.,.,.,.
RUS,2008,1,short,1,8,160037.62,12.22,5.24,3.13,15.6,86.35,193.43,337.44,716.08,1197.72,2324.75,5003.01,8273.8,12758.13,11902.21,22035.73,28424.19,31121.98,23583.48,12043.15,.,.,.,.,.,.
RUS,2008,1,short,1,9,19539.69,4.07,1.05,2.08,4.16,14.56,49.68,107.13,159.21,201.77,294.05,593.55,967.43,1485.47,1370.44,2592.92,3346.63,3654.56,3147.84,1543.09,.,.,.,.,.,.
RUS,2008,1,short,1,10,30494.08,568.98,158.31,41.02,33.67,114.76,323.11,927.48,1610.4,1970.25,2618.64,4020.3,4677.39,4331.26,2332.84,2298.58,1862.83,1456.71,763.8,383.74,.,.,.,.,.,.
RUS,2008,1,short,1,11,28193.76,14.3,11.55,6.26,9.37,27.08,83.65,170.72,278.09,337.76,483.55,994.37,1726.16,2545.97,2252.87,4199.73,5413.92,5318.7,3213.32,1106.4,.,.,.,.,.,.
RUS,2008,1,short,1,12,53846.68,48.96,26.24,9.41,13.54,76.18,538.69,1798.95,3163.27,3711.45,4681.15,6667.96,7321.99,7271.69,4578.19,4736.91,4013.58,2934.05,1678.65,575.83,.,.,.,.,.,.
RUS,2008,1,short,1,13,1520.86,3.07,6.29,6.26,5.2,17.7,36.02,67.65,115.31,93.59,101.39,158.65,190.11,200.61,136.21,143.4,126.1,64.8,32.33,16.17,.,.,.,.,.,.
RUS,2008,1,short,1,14,5639.77,6.1,6.28,6.25,5.2,33.26,74.96,118.78,144.98,187.62,221.38,398.87,485.96,581.61,433.2,683.22,774.78,777.43,490.51,209.39,.,.,.,.,.,.
RUS,2008,1,short,1,15,9333.14,8253.46,292.89,83.28,61.29,73.77,72.81,60.96,49.38,42.86,42.55,79.09,68.04,61.13,25.71,23.48,17.23,17.16,5.03,3.02,.,.,.,.,.,.
RUS,2008,1,short,1,16,199313.7,570.75,897.12,699.76,976.14,6022.35,14941.59,19627.69,20813,18288.22,19676.22,24899.7,23819.11,18540.17,8950.54,8282.62,5980.46,3901.21,1814.38,612.67,.,.,.,.,.,.
RUS,2009,1,short,1,0,1050183.51,10070.73,1888.06,1279.36,1422.68,6104.78,16895.23,28021.16,36419.32,37849.58,44290.48,73474.42,99181.83,113783.94,100147.94,94516.84,141294.26,111111.04,90812.2,41619.62,.,.,.,.,.,.
RUS,2009,1,short,1,1,27364.96,290.1,148.94,32.62,12.52,68,638.45,2743.77,4184.39,3505.39,2993.23,3633.22,3452.67,2583.19,1273.35,715.41,633.97,274.43,147.89,33.41,.,.,.,.,.,.
